#رقم	مشكول	غيرمشكول	جذر	وزن	صنف	أصل	معرفة	جنس	مؤنث 	مذكر	عدد	الجمع	مفرد	التأنيث	التثنية	ج, مؤ, س,	ج, مذ, س,	المنقوص	تنوين النصب	نسب	إض. لف.	ـو	ك	كال	ها	هم	تنون النصب	
474	أَحْنَف		حنف		صفة مشبهة			مذكر	حَنْفَاء		مفرد				DnN												Non	"أَحْنَف-أَحْنَف [ح ن ف]. ""رَجلٌ أَحْنَف"" : رِجْله حَنْفَاء، أَيْ معْوَجَّةٌ إِلَى الدَّاخِلِ."
475	حَنْفَاء		حنف		صفة مشبهة			مؤنث		أَحْنَف	مفرد	حَنْفَاوَاتٌ			Dw					Rw							Non	. 1.: قَوْسٌ. 2.: موسَى. 3.: سلحْفَاةٌ مَائِيَّةٌ. 4.: حِرْبَاءةٌ. 5.: خادِمَةٌ تَكْسَل مَرَّةً وَتنْشَط مَرَّةً.
476	حُنْفٌ		حنف		صفة مشبهة			مذكر			جمع		أَحْنَف						Tn									
477	حَنْفَاوَاتٌ		حنف		صفة مشبهة			مؤنث			جمع		حَنْفَاء						Tn									
478	حَنْفَى		حنف		صفة مشبهة			مؤنث			مفرد	حَنْفَاوَاتٌ															Non	
479	أَدْكَن		دكن		صفة مشبهة			مذكر	دَكْنَاء		مفرد	دكْنٌ			DnN												Non	". ""هوَ أَدْكَن اللَّوْنِ"": لَوْنه يَمِيل إِلَى السَّوَادِ، أَغْبَر اللَّوْنِ. ""لاَ يَرَى ثَمَّةَ إلاَّ ثَوْباً أَدْكَنَ مغْبَرّاً"". (م. ص. الرافعي)."
480	دَكْناء		دكن		صفة مشبهة			مؤنث		أَدْكَن	مفرد	دَكْنَاوَاتٌ			Dw					Rw							Non	". ""سماءٌ دَكْناء"" :يَكْتَنِفها سَحابٌ أَسْوَد. ""سَحابَةٌ دَكْناء تَمْلأ السَّماءَ شَريطاً شَفَقِيّاً بَيْنَها وَبَيْنَ عَتَمَةِ البيوتِ"". (أ. عبد الْمعْطِي حجازي)."
481	دُكْنٌ		دكن		صفة مشبهة			مذكر			جمع		أَدْكَن						Tn									
482	دَكْنَاوَاتٌ		دكن		صفة مشبهة			مؤنث			جمع		دَكْناء						Tn									
483	أَرْمَد		رمد		صفة مشبهة			مذكر	رَمْدَاء		مفرد	رمْدٌ			DnN												Non	". 1.""وَلَدٌ أَرْمَد"": الْمصَاب بِالرَّمَدِ. 2.""ثَوْبٌ أَرْمَد"" : لَوْنه لَوْن الرَّمَادِ."
484	رَمْدَاءُ		رمد		صفة مشبهة			مؤنث			مفرد	رَمْدَاوَاتٌ			Dw					Rw							Non	
485	رُمْدٌ		رمد		صفة مشبهة			مذكر			جمع		أَرْمَد						Tn									
486	رَمْدَاوَاتٌ		رمد		صفة مشبهة			مؤنث			جمع		رَمْدَاءُ						Tn									
487	رَمْدَى		رمد		صفة مشبهة			مؤنث			مفرد	رَمْدَاوَاتٌ															Non	
488	أَرْوَق		روق		صفة مشبهة			مذكر	رَوْقَاء		مفرد	رُوْقٌ			DnN												Non	". 1. ""وَلَدٌ أَرْوَق"" : أَشْرَفَتْ ثَنَايَاه الْعلْيَا عَلَى السّفْلَى. 2. ""عَامٌ أَرْوَق"" : شَدِيدٌ. ""سَنَةٌ رَوْقَاء""."
489	رَوْقَاءُ		روق		صفة مشبهة			مؤنث			مفرد	رَوْقَاوَاتٌ			Dw					Rw							Non	
490	رُوْقٌ		روق		صفة مشبهة			مذكر			جمع		أَرْوَق						Tn									
491	رَوْقَاوَاتٌ		روق		صفة مشبهة			مؤنث			جمع		رَوْقَاءُ						Tn									
492	أَزْهَر		زهر		صفة مشبهة			مذكر	زَهْرَاء		مفرد	زهْرٌ			DnN												Non	"أَزْهَر-أَزْهَر [ز هـ ر]. ج: زهْرٌ. مؤ: زَهْرَاء. 1.""لَوْنٌ أَزْهَر"": كل لَوْنٍ أَبْيَضَ صَافٍ مشْرِقٍ ومضيئٍ. 2.: القَمَر. يقال: ""قَمَرٌ أَزْهَر"". 3.""وَجْهٌ أَزْهَر"" : مشْرِق الوَجْهِ. 4.: الثَّوْر الوَحْشِيّ."
493	زَهْراء		زهر		صفة مشبهة			مؤنث		أَزْهَر	مفرد	زَهْرَاوَاتٌ			Dw					Rw							Non	". 1.""زَهْراء الوَجْهِ"" : مشْرِقَة الوَجْهِ، نَيِّرَةٌ، صافِيَة البَشَرَةِ. 2.""فاطِمَة الزَّهْراء"" : لَقَب السَّيِّدَةِ فاطِمَةَ بِنْتِ الرَّسولِ ( وَصارَ اسْمَ عَلَمٍ لِلإِناثِ."
494	زُهْرٌ		زهر		صفة مشبهة			مذكر			جمع		أَزْهَر						Tn									
495	زَهْرَاوَاتٌ		زهر		صفة مشبهة			مؤنث			جمع		زَهْراء						Tn									
496	أسْمَر		سمر		صفة مشبهة			مذكر	سَمْراء		مفرد	سمْرٌ			DnN												Non	". 1.""عادَ مِنَ البَحْرِ أَسْمَرَ اللَّوْنِ"" : صارَ لَوْنه يَميل إلى السّمْرَةِ، أَيْ ما بَيْنَ السَّوادِ وَالبَياضِ.""اِمْرَأَةٌ سَمْرَاء"" ""سَمْراء يا حلْمَ الطّفولَةِ"". (ع. الفيصل)."
497	سَمْرَاء		سمر		صفة مشبهة			مؤنث		أَسْمَر	مفرد	سَمْرَاوَاتٌ			Dw					Rw							Non	". ""اِمْرَأةٌ سَمْرَاء"" : ذَات سمْرَةٍ، أيْ ذَات اِحْ"
498	سُمْرٌ		سمر		صفة مشبهة			مذكر			جمع		أسْمَر						Tn									
499	سَمْرَاوَاتٌ		سمر		صفة مشبهة			مؤنث			جمع		سَمْرَاء						Tn									
500	أسْوَد		سود		صفة مشبهة			مذكر	سَوْداء		مفرد	سودٌ			DnN												Non	". 1.""اِشْتَعَلَتِ النِّيران وَعَلا دخانٌ أَسْوَد في الفَضاءِ"" : دخَّانٌ لَوْنه سَوادٌ، أَكْحَل. 2.""رِجال إِفْريقْيا سود البَشَرَةِ"" : لَوْنهمْ أَكْحَل. 3.""قَبَّلَ الحَجَ"
501	سَوْداء		سود		صفة مشبهة			مؤنث		أَسْوَد	مفرد	سَوْدَاوَاتٌ			Dw					Rw							Non	". ""اِرْتَدَتْ ثِياباً سَوْداءَ"" : ثِياباً بِلَوْنٍ أَكْحَلَ، بِلَوْنِ الفَحْمِ. 2.""أَلَمَّتْ بِهِ السَّوْداء"" : السّوَيْداء، الكَآبَة، القَلَق. 3.""سَوْداء القَلْبِ"": حَبَّته، دَواخِله، عمْقه، مهْجَته. 4.""الحَبَّة السَّوْداء"" : حَبَّةٌ تعْرَف بِحَبَّةِ البَرَكَةِ."
502	سُوْدٌ		سود		صفة مشبهة			مذكر			جمع		أسْوَد						Tn									
503	سَوْدَاوَاتٌ		سود		صفة مشبهة			مؤنث			جمع		سَوْداء						Tn									
504	أفْرَم		فرم		صفة مشبهة			مذكر	فَرْمَاء		مفرد	فرْمٌ			DnN												Non	". ""ولَدٌ أفْرَم"": متَحَطِّم الأَسْنَانِ."
505	فَرْمَاءُ		فرم		صفة مشبهة			مؤنث			مفرد	فَرْمَاوَاتٌ			Dw					Rw							Non	
506	فُرْمٌ		فرم		صفة مشبهة			مذكر			جمع		أفْرَم						Tn									
507	فَرْمَاوَاتٌ		فرم		صفة مشبهة			مؤنث			جمع		فَرْمَاءُ						Tn									
508	فَرْمَى		فرم		صفة مشبهة			مؤنث			مفرد	فَرْمَاوَاتٌ															Non	
509	أَقْذَع		قذع		صفة مشبهة			مذكر	قَذْعاء		مفرد	قُذْعٌ			DnN												Non	". ""كَلامٌ أقْذَع"" : فَاحِشٌ، قَبِيحٌ، سَيِّئٌ. ""مَنْطِقٌ أقْذَع"". "
510	قَذْعَاءُ		قذع		صفة مشبهة			مؤنث			مفرد	قَذْعَاوَاتٌ			Dw					Rw							Non	
511	قُذْقٌ		قذع		صفة مشبهة			مذكر			جمع		أَقْذَع						Tn									
512	قَذْعَاوَاتٌ		قذع		صفة مشبهة			مؤنث			جمع		قَذْعَاءُ						Tn									
513	أَكْوَع		كوع		صفة مشبهة			مذكر	كَوْعَاء		مفرد	كوعٌ			DnN												Non	". 1.""رَجلٌ أَكْوَع"" : عَظِيم الكوعِ. 2.""رَأَ"
514	كَوْعَاءُ		كوع		صفة مشبهة			مؤنث			مفرد	كَوْعَاوَاتٌ			Dw					Rw							Non	
515	كُوْعٌ		كوع		صفة مشبهة			مذكر			جمع		أَكْوَع						Tn									
516	كَوْعَاوَاتٌ		كوع		صفة مشبهة			مؤنث			جمع		كَوْعَاءُ						Tn									
517	أَنْكَد		نكد		صفة مشبهة			مذكر	نَكْداء		مفرد	نكْدٌ			DnN												Non	". ""رَجلٌ أَنْكَد"": قليل الخَيْرِ، نَكِدٌ."
518	نَكْدَاءُ		نكد		صفة مشبهة			مؤنث			مفرد	نَكْدَاوَاتٌ			Dw					Rw							Non	
519	نُكْدٌ		نكد		صفة مشبهة			مذكر			جمع		أَنْكَد						Tn									
520	نَكْدَاوَاتٌ		نكد		صفة مشبهة			مؤنث			جمع		نَكْدَاءُ						Tn									
521	نَكْدَى		نكد		صفة مشبهة			مؤنث			مفرد	نَكْدَاوَاتٌ															Non	
522	أهْتَم		هتم		صفة مشبهة			مذكر	هَتْمَاء		مفرد	هتْمٌ			DnN												Non	". ""رَجلٌ أهْتَم"": مَنِ انْكَسَرَتْ أسْنَان مقَدَّمِ فَمِهِ مِن أصولِهَا."
523	هَتْمَاءُ		هتم		صفة مشبهة			مؤنث			مفرد	هَتْمَاوَاتٌ			Dw					Rw							Non	
524	هُتْمٌ		هتم		صفة مشبهة			مذكر			جمع		أهْتَم						Tn									
525	هَتْمَاوَاتٌ		هتم		صفة مشبهة			مؤنث			جمع		هَتْمَاءُ						Tn									
526	هَتْمَى		هتم		صفة مشبهة			مؤنث			مفرد	هَتْمَاوَاتٌ															Non	
527	أهْيَم		هيم		صفة مشبهة			مذكر	هَيْمَاء		مفرد	هِيمٌ			DnN												Non	". 1.""رَجلٌ أهْيَم"": شَدِيد العَطَشِ، عَطْشَان. 2.""لَيْلٌ أهْيَم"" : لا نجومَ فِيه."
528	هَيْمَاء		هيم		صفة مشبهة			مؤنث		أهْيَم	مفرد	هَيْمَاوَاتٌ			Dw					Rw							Non	"هَيْمَاء-هَيْمَاء [هـ ي م]. ""تَاهَ فِي الْهَيْمَاءِ"" : فِي الصَّحْرَاءِ الوَاسِعَةِ الَّتِي لاَ مَاءَ فِيهَا."
529	هُيْمٌ		هيم		صفة مشبهة			مذكر			جمع		أهْيَم						Tn									
530	هَيْمَاوَاتٌ		هيم		صفة مشبهة			مؤنث			جمع		هَيْمَاء						Tn									
531	أوْبَر		وبر		صفة مشبهة			مذكر	وَبْرَاء		مفرد	وبْرٌ			DnN												Non	". 1.""حَيَوَانٌ أوْبَر"": كَثِير الزَّغَبِ. ""بَعِيرٌ أوْبَر"". 2.""بَنَات أوْبَرَ"" : الْمَصَائِب."
532	وَبْرَاءُ		وبر		صفة مشبهة			مؤنث			مفرد	وَبْرَاوَاتٌ			Dw					Rw							Non	
533	وُبْرٌ		وبر		صفة مشبهة			مذكر			جمع		أوْبَر						Tn									
534	وَبْرَاوَاتٌ		وبر		صفة مشبهة			مؤنث			جمع		وَبْرَاءُ						Tn									
535	أَيْهَم		يهم		صفة مشبهة			مذكر	يَهْمَاء		مفرد	يهْم			DnN												Non	". 1.""وَلَدٌ أَيْهَم"" : لاَ عَقْلَ لَه وَلاَ فَهْمَ. 2.""جَبَلٌ أَيْهَم"" : عَالٍ، شَامِخٌ، صَعْبٌ اِرْتِقَاؤه. 3.""صَخْرٌ أَيْهَم"" : أَمْلَس. 4.""شَابٌّ أَيْهَم"" : جَرِّيءٌ، لاَ يسْتَطَاع دَفْعه. 5.""لَيْلٌ أَيْهَم "" : لاَ نجومَ فِيهِ. 6.""بَرٌّ أَيْهَم"" : لاَ يهْتَدَى فِيهِ لِطَرِيقٍ."
536	يَهْمَاءُ		يهم		صفة مشبهة			مؤنث			مفرد	يَهْمَاوَاتٌ			Dw					Rw							Non	
537	يُهْمٌ		يهم		صفة مشبهة			مذكر			جمع		أَيْهَم						Tn									
538	يَهْمَاوَاتٌ		يهم		صفة مشبهة			مؤنث			جمع		يَهْمَاءُ						Tn									
539	يَهْمَى		يهم		صفة مشبهة			مؤنث			مفرد	يَهْمَاوَاتٌ															Non	
540	أدجن		يهم		صفة مشبهة			مذكر	دَجْنَاءُ		مفرد				DnN												Non	الأَدْجَن ذو الدجْنَة. يقال بعيرأدجن وناقةٌ  دجناء ج دجْن.
541	دَجْنَاءُ		دجن		صفة مشبهة			مؤنث			مفرد	دَجْنَاوَاتٌ			Dw					Rw							Non	"دَجْنَاء-دَجْنَاء [د ج ن] (صف). ""لَمْ يَهْتَدِ إلَى الطَّرِيقِ فِي تِلْكَ اللَّيْلَةِ الدَّجْنَاءِ"" : الكَثِيفَة، الْمظْلِمَة."
542	دُجْنٌ		دجن		صفة مشبهة			مذكر			جمع		أدجن						Tn									
543	دَجْنَاوَاتٌ		دجن		صفة مشبهة			مؤنث			جمع		دَجْنَاءُ						Tn									
544	مَلْآن		ملأ		صفة مشبهة			مذكر	مَلْأَى		مفرد	+ات;مِلاَءٌ		Ta	DnT	Pf											Non	". ""بَيْتٌ مَلْآن بِالنَّاسِ"" : ممْتَلِئٌ. ""كَأْسٌ مَلْآنَةٌ""."
545	مَلْأَى		ملأ		صفة مشبهة			مؤنث			مفرد				Dy												Non	
546	مَلّاءُ		ملأ		صفة مشبهة			مؤنث			مفرد								Tn									
547	صَفْوَان		صفو		صفة مشبهة			مذكر			مفرد	+ات		Ta	DnT	Pf											Non	"صَفْوَان-صَفْوَان [ص ف و]. 1.""يَوْمٌ صَفْوَان"" : صَافٍ. 2.""حَضَرَ صَفْوَان"" : اِسْم عَلَمٍ لِلْمذَكَّرِ."
548	سَغْبَان		سغب		صفة مشبهة			مذكر	سَغْبَى		مفرد	+ات;سِغابٌ		Ta	DnT	Pf											Non	". ""وَلَدٌ سَغْبَان"" : جَائِعٌ."
549	سَغْبَى		سغب		صفة مشبهة			مؤنث			مفرد				Dy												Non	
550	سِغَابٌ		سغب		صفة مشبهة			مذكر			جمع		سَغْبَان						Tn									
551	هَيْمَانُ		هيم		صفة مشبهة			مذكر	هَيْمَى		مفرد	+ات;هِيَامٌ;هَيْمَى		Ta	DnT												Non	"(فا. من هَامَ). ""وَجَدَهُ هَيْمَانَ"" : مُحِبّاً شَدِيدَ الوَجْدِ."
552	هَيْمَى		هيم		صفة مشبهة			مؤنث			مفرد	هِيَامٌ			Dy												Non	
553	هَيَامَى		هيم		صفة مشبهة			مؤنث			جمع		هَيْمَانُ														Non	
554	هِيَامٌ		هيم		صفة مشبهة			مذكر			جمع		هَيْمَى						Tn									
555	دَفْآن		دفأ		صفة مشبهة			مذكر	دَفْأَى		مفرد	+ات;دِفَاءٌ		Ta	DnT	Pf											Non	". ""وَجَدَه دَفْآنَ"" : مسْتَدْفِئاً."
556	دَفْأَى		دفأ		صفة مشبهة			مؤنث			مفرد				Dy												Non	
557	دِفَاءُ		دفأ		صفة مشبهة			مؤنث			مفرد								Tn									
558	غَيْرَان		غير		صفة مشبهة			مذكر	غَيْرَى		مفرد	+ات;غَيَارَى		Ta	DnT	Pf											Non	"(فا. من غَارَ). ""غَيْرَان عَلَى مَصْلَحَةِ الشَّعْبِ"" : مَنْ يَغَار. ""عَرَفْتهمْ غَيَارَى عَلَى الْحدودِ التّرَابِيَّةِ لِلْوَطَنِ""."
559	غَيْرَى		غير		صفة مشبهة			مؤنث			مفرد				Dy												Non	
560	غَيَارَى		غير		صفة مشبهة			مؤنث			جمع		غَيْرَان														Non	
561	سَهْرَان		سهر		صفة مشبهة			مذكر	سَهْرَى		مفرد	+ات		Ta	DnT	Pf											Non	"سَهْرَان-سَهْرَان [س هـ ر] (صف). ""قَضَى اللَّيْلَةَ سَهْرَانَ"" : يَقِظاً، سَاهِراً اللَّيْلَ."
562	سَهْرَى		سهر		صفة مشبهة			مؤنث			مفرد				Dy												Non	
563	سَهَارَى		سهر		صفة مشبهة			مؤنث			جمع		سَهْرَان														Non	
564	شَبْعَان		شبع		صفة مشبهة			مذكر	شَبْعَى		مفرد	+ات;شِبَاعٌ		Ta	DnT	Pf											Non	"(صف). ""خَرَجَ مِنَ الوَلِيمَةِ شَبْعَانَ"" : ممْتَلِئاً بَطْنه بِالطَّعَامِ. ""لَيْسَ بِمؤْمِنٍ مَنْ بَاتَ شَبْعَانَ وَجَاره ضَاوٍ"". (الجاحظ)."
565	شَبْعَى		شبع		صفة مشبهة			مؤنث			مفرد				Dy												Non	
566	شَبَاعَى		شبع		صفة مشبهة			مؤنث			جمع		شَبْعَان														Non	
567	شِبَاعٌ		شبع		صفة مشبهة			مذكر			جمع		شَبْعَى						Tn									
568	عَجْلاَن		عجل		صفة مشبهة			مذكر	عَجْلى		مفرد	+ات;عِجَالٌ		Ta	DnT	Pf											Non	"(صف). ""رَجلٌ عَجْلاَن"" : عَاجِلٌ."
569	عَجْلَى		عجل		صفة مشبهة			مؤنث		عَجْلاَن	مفرد				Dy												Non	". ""كَانَتْ عَجْلَى مِنْ أَمْرِهَا"" : عَاجِلَةٌ، مسْرِعَةٌ. ""يَخْطو خطوَاتِهِ الْعَجْلَى إِلَى مَقَرِّ عَمَلِهِ""."
570	عِجَالٌ		عجل		صفة مشبهة			مذكر			جمع		عَجْلاَن						Tn									
571	عِجَالٌ		عجل		صفة مشبهة			مذكر			جمع		عَجْلَى														Non	
572	نَهْلاَن		نهل		صفة مشبهة			مذكر	نَهْلَى		مفرد	+ات;نِهَالٌ		Ta	DnT	Pf											Non	"(صف). 1.""وَجَدَه نَهْلاَنَ"" : عَطْشَانَ. 2.""لَقِيَه عَلَى"
573	نَهْلَى		نهل		صفة مشبهة			مؤنث			مفرد	نِهَالٌ			Dy												Non	
574	نَهَالَى		نهل		صفة مشبهة			مؤنث			جمع		نَهْلاَن														Non	
575	نِهَالٌ		نهل		صفة مشبهة			مذكر			جمع		نَهْلَى						Tn									
576	كَسْحَان		كسح		صفة مشبهة			مذكر	كَسْحَى		مفرد	+ات		Ta	DnT	Pf											Non	"كَسْحَان-كَسْحَان [ك س ح] (صف). ""رَجلٌ كَسْحَان"": الْمصَاب بِشَلَلٍ فِي رِجْلَيْهِ أَوْ يَدَيْهِ."
577	كَسْحَى		كسح		صفة مشبهة			مؤنث			مفرد				Dy												Non	
578	كَسَاحَى		كسح		صفة مشبهة			مؤنث			جمع		كَسْحَان														Non	
579	عَطْشَان		عطش		صفة مشبهة			مذكر	عَطْشى		مفرد	+ات;عِطَاشٌ;عَطْشَى		Ta	DnT	Pf											Non	". ""هوَ عَطْشَان"" : بِهِ حَاجَةٌ ملِحَّةٌ إِلَى شرْبِ الْمَاءِ.‎ ""اِمْلَئِي جَرَّتِي هَذِهِ مِنْ نَبْعِكِ البَارِدِ فَإِنِّيَ عَطْشَان"". (ع. غلاب)."
580	عَطْشَى		عطش		صفة مشبهة			مؤنث		عَطْشَان	مفرد	عِطَاشٌ			Dy												Non	". 1.""عَطْشَى إِلَى الْمَاءِ"" : بِهَا ظَمَأٌ... 2.""عَطْشَى إِلَى رؤْيَةِ أَبْنَائِهَا"" : بِهَا رَغْبَةٌ ملِحَّةٌ..."
581	عَطَاشَى		عطش		صفة مشبهة			مؤنث			جمع		عَطْشَان														Non	
582	عِطَاشٌ		عطش		صفة مشبهة			مذكر			جمع		عَطْشَى						Tn									
583	ثَكْلاَن		ثكل		صفة مشبهة			مذكر	ثَكْلَى		مفرد	+ات		Ta	DnT	Pf											Non	"ثَكْلاَن-ثَكْلاَن [ث ك ل]. ""رَجلٌ ثَكْلاَن"" : الَّذِي فَقَدَ ابْنَه."
584	ثَكْلَى		ثكل		صفة مشبهة			مؤنث			مفرد	ثَكَالىَ			Dy												Non	". ""اِمْرَأةٌ ثَكْلَى"" : فَقَدَتْ ابْنِهَا، أيْ مَفْجوعَةٌ بِهِ."
585	ثَكَالَى		ثكل		صفة مشبهة			مؤنث			جمع		ثَكْلاَن														Non	
586	جَذْلاَن		جذل		صفة مشبهة			مذكر	جَذْلَى		مفرد	+ات;جذْلاَن		Ta	DnT	Pf											Non	". ""وَلَدٌ جَذْلاَن"" : فَرْحَان."
587	جَذْلَى		جذل		صفة مشبهة			مؤنث			مفرد				Dy												Non	
588	جَذَالَى		جذل		صفة مشبهة			مؤنث			جمع		جَذْلاَن														Non	
589	جُذْلَانٌ		جذل		صفة مشبهة			مذكر			جمع		جَذْلَى														Non	
590	جَرْبَان		جرب		صفة مشبهة			مذكر	جَرْبَى		مفرد	+ات;جَرْبَى		Ta	DnT	Pf											Non	". ""رَجلٌ جَرْبَان"" : مصَابٌ بِدَاءِ الجَرَبِ."
591	جَرْبَى		جرب		صفة مشبهة			مؤنث			مفرد				Dy												Non	
592	جَرَابَى		جرب		صفة مشبهة			مؤنث			جمع		جَرْبَان														Non	
593	جَوْعَان		جوع		صفة مشبهة			مذكر	جَوْعَى		مفرد	+ات;جِيَاعٌ		Ta	DnT	Pf											Non	". ""وَلَدٌ جَوْعَان"" : جَائِعٌ، لَمْ يَذقْ طَعَامًا مدَّةً وَهوَ بِحَاجَةٍ إِلَى الأَكْلِ. ""يَهْتَمّ بِإِطْعَامِ الجِيَاعِ""."
594	جَوْعَى		جوع		صفة مشبهة			مؤنث			مفرد				Dy												Non	
595	جِيَاعٌ		جوع		صفة مشبهة			مذكر			جمع		جَوْعَان						Tn									
596	حَسْرَان		حسر		صفة مشبهة			مذكر	حَسْرَى		مفرد	+ات		Ta	DnT	Pf											Non	"حَسْرَان-حَسْرَان [ح س ر]. 1.""وَلَدٌ حَسْرَان"" : متَلَهِّفٌ. 2.""تَرَكَه حَسْرانَ"" : نَادِماً أشَدَّ النَّدَمِ عَلَى أمْرٍ فَاتَه."
597	حَسْرَى		حسر		صفة مشبهة			مؤنث			مفرد				Dy												Non	
598	حَسَارَى		حسر		صفة مشبهة			مؤنث			جمع		حَسْرَان														Non	
599	حَيْرَان		حير		صفة مشبهة			مذكر	حَيْرَى		مفرد	+ات		Ta	DnT	Pf											Non	". ""وَجَدَه حَيْرَانَ"" : الَّذِي يَجْهَل وَجْهَ الاهْتِدَاءِ إلَى سَبِيلِهِ، أَوْ مَنْ أصَابَه قَلَقٌ جَعَلَه فِي حَيْرَةٍ مِنْ أمْرِهِ."
600	حَيْرَى		حير		صفة مشبهة			مؤنث			مفرد				Dy												Non	
601	حَيَارَى		حير		صفة مشبهة			مؤنث			جمع		حَيْرَان														Non	
602	خَجْلاَن		خجل		صفة مشبهة			مذكر	خَجْلَى		مفرد	+ات		Ta	DnT	Pf											Non	"خَجْلاَن-خَجْلاَن [خ ج ل]. ""اِنْزَوَى خَجْلاَنَ لاَ يَنْبِس بِبِنْتِ شَفَةٍ "" : مسْتَحْيِياً، مضْطَرِباً مِنَ الْحَيَاءِ ."
603	خَجْلَى		خجل		صفة مشبهة			مؤنث			مفرد				Dy												Non	
604	خَجَالَى		خجل		صفة مشبهة			مؤنث			جمع		خَجْلاَن														Non	
605	خَشْيَان		خشي		صفة مشبهة			مذكر			مفرد	+ات		Ta	DnT	Pf											Non	"خَشْيَان-خَشْيَان، ةٌ [خ ش ي]. ""وَجَدَه رَجلاً خَشْيَانَ"" : خَائِفاً."
606	خَشْبَى		خشي		صفة مشبهة			مؤنث			مفرد				Dy												Non	
607	خَشَابَى		خشي		صفة مشبهة			مؤنث			جمع		خَشْيَان														Non	
608	دَهْشان		دهش		صفة مشبهة			مذكر	دَهْشَى		مفرد	+ات		Ta	DnT	Pf											Non	دَهْشان-دَهْشان [د هـ ش].: متَحَيِّرٌ، دَهِشٌ.
609	دَهْشَى		دهش		صفة مشبهة			مؤنث			مفرد				Dy												Non	
610	دَهَاشَى		دهش		صفة مشبهة			مؤنث			جمع		دَهْشان														Non	
611	سَكْرَان		سكر		صفة مشبهة			مذكر	سَكْرَى		مفرد	+ات;سكَارَى;سَكارَى		Ta	DnT	Pf											Non	". ""وَجَدَه عَلَى قَارِعَةِ الطَّرِيقِ سَكْرَانَ"" : فَاقِداً لِرشْدِهِ وَإدْرَاكِهِ، أيْ مَأْخوذاً بِنَشْو"
612	سَكْرَى		سكر		صفة مشبهة			مؤنث			مفرد				Dy												Non	
613	سَكَارَى		سكر		صفة مشبهة			مؤنث			جمع		سَكْرَان														Non	
614	شَهْوَان		شهو		صفة مشبهة			مذكر	شَهْوَى	شَهْوَى	مفرد	+ات		Ta	DnT	Pf											Non	". ""رَجلٌ شَهْوَان"" : شَدِيد الرَّغْبَةِ فِي الشَّيْءِ. ""اِمْرَأَةٌ شَهْوَى""."
615	شَهْوَى		شهو		صفة مشبهة			مؤنث			مفرد				Dy												Non	
616	شَهَاوَى		شهو		صفة مشبهة			مؤنث			جمع		شَهْوَان														Non	
617	عَرْقَان		عرق		صفة مشبهة			مذكر	عَرْقَى		مفرد	+ات		Ta	DnT	Pf											Non	"عَرْقَان-عَرْقَان [ع ر ق]. ""هوَ عَرْقَان"" : أَيْ مَنْ تَرَشَّحَ جَسَده بِالعَرَقِ وَجَرَى مِنْ أصولِ شَعْرِهِ."
618	عَرْقَى		عرق		صفة مشبهة			مؤنث			مفرد				Dy												Non	
619	عَرَاقَى		عرق		صفة مشبهة			مؤنث			جمع		عَرْقَان														Non	
620	غَضْبَان		غضب		صفة مشبهة			مذكر	غَضْبَى		مفرد	+ات		Ta	DnT	Pf											Non	"غَضْبَان-غَضْبَان، ةٌ [غ ض ب]. ""جَاءَ غَضْبَانَ"" : ثَائِراً منْفَعِلاً مَعَ ظهورِ عَلاَمَاتِ التَّشَنّجِ وَالْمَيْلِ إِلَى الاعْتِدَاءِ وَالانِتْقَامِ."
621	غَضْبَى		غضب		صفة مشبهة			مؤنث			مفرد				Dy												Non	
622	غَضَابَى		غضب		صفة مشبهة			مؤنث			جمع		غَضْبَان														Non	
623	غِضَابٌ		غضب		صفة مشبهة			مذكر			جمع		غَضْبَى						Tn									
624	فَرْدَان		فرد		صفة مشبهة			مذكر	فَرْدَى		مفرد	+ات		Ta	DnT	Pf											Non	"فَرْدَان-فَرْدَان [ف ر د]. 1.""جَاءَ فَرْدَانَ"" : فَرْداً، وَاحِداً. 2.""عَمَلٌ فَرْدَان"" : متَفَرِّدٌ."
625	فَرْدَى		فرد		صفة مشبهة			مؤنث			مفرد				Dy												Non	
626	فَرَادَى		فرد		صفة مشبهة			مؤنث			جمع		فَرْدَان														Non	
627	قَعْرَان		قعر		صفة مشبهة			مذكر	قَعْرَى		مفرد	+ات		Ta	DnT	Pf											Non	"قَعْرَان-قَعْرَان [ق ع ر]. 1.""إِنَاءٌ قَعْرَان"" : فِي قَع"
628	قَعْرَى		قعر		صفة مشبهة			مؤنث			مفرد				Dy												Non	
629	قَعَارَى		قعر		صفة مشبهة			مؤنث			جمع		قَعْرَان														Non	
630	كَسْلاَن		كسلان		صفة مشبهة			مذكر	كَسْلَى		مفرد	+ات;كَسَالَى		Ta	DnT	Pf											Non	"ج: كَسَالَى. ""وَلَدٌ كَسْلاَن"" : متَقَ"
631	كَسْلَى		كسل		صفة مشبهة			مؤنث		كَسْلاَن	مفرد				Dy												Non	". ""بِنْتٌ كَسْلَى"" : متَقَاعِسَةٌ عَنْ أَدَاءِ عَمَلِهَا، متَرَاخِيَةٌ، كَسْلاَنَةٌ."
632	كَسَالَى		كسل		صفة مشبهة			مؤنث			جمع		كَسْلاَن														Non	
633	لَحْيَان		لحي		صفة مشبهة			مذكر			مفرد	لَحَايَى			DnN												Non	"لَحْيَان-لَحْيَان [ل ح ي]. ""رَج"
634	لَحَايَى		لحي		صفة مشبهة			مؤنث			جمع		كَسَالَى														Non	
