#رقم	مشكول	غير مشكول	جذر	وزن	صنف	أصل	معرفة	جنس	مؤنث	مذكر	عدد	الجمع	مفرد	التأنيث	التثنية	ج. مؤ. س.	ج. مذ. س.	المنقوص	تنوين النصب	نسب	إض. لف.	ـو	ك	كال	ها	هم	تنوين النصب للجمع	شرح
4272	هَانِئٌ	هانئ	هنأ		فاعل	هَنَأَ		مذكر			مفرد	+ون;+ات 		Ta	DnT	Pf	Pm		Tn									"(فا. من هَنَأَ). 1.""هَانِئٌ فِي بَيْتِهِ"" : مُسْتَرِيحٌ، سَعِيدٌ، مُطْمَئِنٌّ. ""وَجَدَ فِي إِقَامَتِهِ الْجَدِيدَةِ حَيَاةً هَانِئَةً"". 2.""هَانِئٌ"" : اِسْمُ عَلَمٍ لِلْمُذَكَّرِ."
4273	هَوَانِئٌ	هوانئ	هنأ								جمع		هَانِئٌ														Non	
4274	هُنََّاءٌ	هناء	هنأ								جمع		هَانِءٌ														Non	
4275	هَنَأَةٌ	هنأة	هنأ								جمع		هَانِأٌ						Tn									
6776	مُهَنِّدٌ	مهند	هند	مُفَعِّلٌ	فاعل	هَنَّدَ		مذكر			مفرد	+ون;+ات		Ta	DnT	Pf	Pm		Tn									
49	مُهَنْدِسٌ	مهندس	هندس		فاعل			مذكر			مفرد	+ون;+ات 		Ta	DnT	Pf	Pm		Tn		Cv	ـو						. : الْمُتَخَصِّصُ فِي عَمَلٍ مَّا حَسَبَ قَوَاعِدَ عِلْمِيَّةٍ، فَإِذَا كَانَ فِي المِعْمَارِ فَهُوَ: مُهَنْدِسٌ مِعْمَارٍيٌّ، وَإِذَا كَانَ فِي الزِّرَاعَةِ فَهُوَ: مُهَنْدِسٌ زِرَاعِيٌّ، وَإِذَا كَانَ فِي الكَهْرَبَاءِ فَهُوَ: مُهَنْدِسٌ كَهْرَبَائِيٌّ، وَإِذَا كَانَ فِي شَقِّ الطُّرُقِ وَهَنْدَسَتِهَا فَهُوَ: مُهَنْدِسُ الْجُسُورِ وَالطُّرُقِ.
5873	مُتَهَوِّجٌ	متهوج	هوج	مُتَفَعِّلٌ	فاعل	تَهَوَّجَ		مذكر			مفرد	+ون;+ات		Ta	DnT	Pf	Pm		Tn									
4143	هَائِدٌ	هائد	هود		فاعل	هَادَ		مذكر			مفرد	+ون;+ات;هُودٌ 		Ta	DnT	Pf	Pm		Tn									"(فا. من هَادَ). ""رَجُلٌ هَائِدٌ"" : تَائِبٌ، عَائِدٌ إِلَى الْحَقِّ وَالصَّوَابِ."
4144	هُودٌ	هود	هود								جمع		هَائِدٌ						Tn									
4145	هَوَائِدٌ	هوائد	هود								جمع		هَائِدٌ														Non	
5874	مُتَهَوِّدٌ	متهود	هود	مُتَفَعِّلٌ	فاعل	تَهَوَّدَ		مذكر			مفرد	+ون;+ات		Ta	DnT	Pf	Pm		Tn									
6777	مُهَوِّدٌ	مهود	هود	مُفَعِّلٌ	فاعل	هَوَّدَ		مذكر			مفرد	+ون;+ات		Ta	DnT	Pf	Pm		Tn									
722	مُنْهَارٌ	منهار	هور		فاعل	اِنْهَارَ		مذكر			مفرد	ون;ات 		Ta	DnT	Pf	Pm		Tn									"(فا. من اِنْهَارَ). 1.""جِدَارٌ مُنْهَارٌ"" : مُنْهَدِمٌ. 2.""وَجَدَهُ مُنْهَارَ القُوَى"" : مُحَطَّماً، مَنْهُوكاً، مُصَاباً بِضُعْفٍ. ""مُنْهَارُ الأَعْصَابِ""."
1201	مُتَهَوِّرٌ	متهور	هور		فاعل	تَهَوَّرَ		مذكر			مفرد	+ون;+ات 		Ta	DnT	Pf	Pm		Tn									"(فَا. مِنْ تَهَوَّرَ). ""مُتَهَوِّرٌ فِي عَمَلِهِ"" : يَتَصَرَّفُ كَمَا اتَّفَقَ دُونَ تَفْكِيرٍ وَلاَ رَوِيَّةٍ."
5875	مُتَهَوِّسٌ	متهوس	هوس	مُتَفَعِّلٌ	فاعل	تَهَوَّسَ		مذكر			مفرد	+ون;+ات		Ta	DnT	Pf	Pm		Tn									
5876	مُتَهَوِّشٌ	متهوش	هوش	مُتَفَعِّلٌ	فاعل	تَهَوَّشَ		مذكر			مفرد	+ون;+ات		Ta	DnT	Pf	Pm		Tn									
4149	هَائِلٌ	هائل	هول		فاعل	هَالَ		مذكر			مفرد	+ون;+ات 		Ta	DnT	Pf	Pm		Tn									"هَائِلٌ-هَائِلٌ، ةٌ [هـ و ل] (فا. من هَالَ). 1.""عَمَلٌ هَائِلٌ"" : عَظِيمٌ، كَبِيرٌ. ""يَتَمَتَّعُ الْجَيْشُ بِقُوَّةٍ هَائِلَةٍ"" ""كَانَتْ أَمَامَهُ صُعُوبَاتٌ هَائِلَةٌ"" ""مَعْرَكَةٌ هَائِلَةٌ"" ""هُنَالِكَ الْفَارِقُ الْهَائِلُ بَينَ مَا يُبَاعُ بِدِرْهَمٍ وَمَا لَيْسَ يُبَاعُ بِكُنُوزِ الأَرْضِ"". (ع. م. العقاد). 2.""دَوَىَ صَوْتٌ هَائِلٌ"" : مُفْزِعٌ."
4150	هَوَائِلٌ	هوائل	هول								جمع		هَائِلٌ														Non	
1193	مُتَهَاوِنٌ	متهاون	هون		فاعل	تَهَاوَنَ		مذكر			مفرد	+ون;+ات 		Ta	DnT	Pf	Pm		Tn									"(فَا. مِنْ تَهَاوَنَ). ""مُتَهَاوِنٌ فِي عَمَلِهِ"" : الْمُتَرَاخِي فِيهِ."
6778	مُهَوِّنٌ	مهون	هون	مُفَعِّلٌ	فاعل	هَوَّنَ		مذكر			مفرد	+ون;+ات		Ta	DnT	Pf	Pm		Tn									
4266	هَاوِي	هاوي	هوي		فاعل	هَوِيَ		مذكر			مفرد	+ون;+ات;هُوَاةٌ 		Ta	DnT	Pf	Pm	Tk	Tn									"(فا. من هَوِيَ). ""هَاوٍ لِلْفُنُونِ الْجَمِيلَةِ"" : مُولَعٌ بِهَا دُونَ أَنْ يَتَّخِذَهَا حِرْفَةً لِلِارْتِزَاقِ بِهَا. ""مِنْ هُوَاةِ جَمْعِ الطَّوَابِعِ الْبَرِيدِيَّةِ"" ""فِرْقَةُ الْمَسْرَحِ لِلْهُوَاةِ""."
4278	هَاوِي	هاوي	هوي		فاعل	هَوَى		مذكر			مفرد	ون;+ات 		Ta	DnT	Pf	Pm	Tk	Tn									"(فا. من هَوَى). 1.""رآهُ هَاوِياً مِنْ أَعْلَى الْجَبَلِ"" : سَاقِطاً. 2.""سَقَطَ فِي الْهَاوِيَةِ"" : الشَّرْخُ الْعَمِيقُ فِي الأَرْضِ. 3. القارعة آية 9وَأَمَّا مَنْ خَفَّتْ مَوَازِينُهُ فَأُمُّهُ هَاوِيَةٌ. (قرآن) : نَارُ جَهَنَّمَ. 4.""اِمْرَأَةٌ هَاوِيَةٌ"" : فَقَدَتْ وَلَدَهَا، ثَكْلَى."
4279	هُوَاةٌ	هواة	هوي								جمع		هَاوِي						Tn									
1202	مُتَهَيِّبٌ	متهيب	هيب		فاعل	تَهَيَّبَ		مذكر			مفرد	+ون;+ات 		Ta	DnT	Pf	Pm		Tn									"(فَا. مِنْ تَهَيَّبَ). ""وَلَدٌ مُتَهَيِّبُ"" : خَائِفٌ، وَجِلٌ."
4136	هَائِبٌ	هائب	هيب		فاعل	هَابَ		مذكر			مفرد	+ون;+ات 		Ta	DnT	Pf	Pm		Tn									"(فا. من هَابَ). 1.""رَجُلٌ هَائِبٌ"" : حَذِرٌ، خَائِفٌ. 2.""وَجَدَهُ فِي جَلْسَتِهِ هَائِبَ الْمَنْظَرِ"" : مُوَقَّراً، مُعَظَّماً. ""كَيْفَ لاَ أَطْلُبُ طَلَبَ الْجِرِّيءِ الْمُتَهَوِّرِ وَأَمْسِكُ إِمْسَاكَ الْهَائِبِ الْمُوَقَّرِ""."
4137	هَوَائِبٌ	هوائب	هيب								جمع		هَائِبٌ														Non	
727	مُهْتَاجٌ	مهتاج	هيج		فاعل	اِهْتَاجَ		مذكر			مفرد	+ون;+ات 		Ta	DnT	Pf	Pm		Tn									"(فا. من اِهْتَاجَ). ""جَاءَ إِلَيْهِ مُهْتَاجاً والغَضَبُ يَتَطَايَرُ مِنْ عَيْنَيْهِ"" : ثَائِراً مِنَ الغَضَبِ."
4139	هَائِجٌ	هائج	هيج		فاعل	هَاجَ		مذكر			مفرد	+ون;+ات;هَوَائِجُ 		Ta	DnT	Pf	Pm		Tn									"(فا. من هَاجَ). 1.""كَانَ الْبَحْرُ هَائِجاً"" : مُتَلاطِمَ الأَمْوَاِج مُضْطَرِباً. ""اِخْتَبَأْنَا فِي كُوخٍ لَمَّا اشْتَدَّتِ الرِّيحُ الْهَائِجَةُ"". 2.""خَرَجَ الْجُمْهُورُ هَائِجاً مِنَ الْمَلْعَبِ"" : فَائِراً مِنَ الْغَضَبِ، صَائِحاً، صَاخِباً. ""عَرَفَ الِاجْتِمَاعُ جَلْسَةً هَائِجَةً"". 3.""هَاجَ هَائِـجُهُ"" : هَاجَتْ فَوْرَةُ غَضَبِهِ عَكْس ""هَدَأَ هَائِجُهُ"". 4.""أَرْضٌ هَائِجَةٌ"" : أَيْ بَقْلُهَا يَابِسٌ."
4140	هَوَائِجُ	هوائج	هيج								جمع		هَائِجٌ														Non	
4280	مُهَيِّجٌ	مهيج	هيج		فاعل	هَيَّجَ		مذكر			مفرد	+ون;+ات 		Ta	DnT	Pf	Pm		Tn		Cv	ـو						"(فا. من هَيَّجَ). 1.""مُهَيِّجُ الْجُمْهُورِ"" : مُحَرِّضٌ. 2.""عَقَّارٌ مُهَيِّجٌ"" : مُثِيرٌ للِشَّهْوَةِ."
5859	مُتَهَايِجٌ	متهايج	هيج	مُتَفَاعِلٌ	فاعل	تَهَايَجَ		مذكر			مفرد	+ون;+ات		Ta	DnT	Pf	Pm		Tn									
5877	مُتَهَيِّجٌ	متهيج	هيج	مُتَفَعِّلٌ	فاعل	تَهَيَّجَ		مذكر			مفرد	+ون;+ات		Ta	DnT	Pf	Pm		Tn									
4147	هَائِفٌ	هائف	هيف		فاعل	هَافَ		مذكر			مفرد	+ون;+ات 		Ta	DnT	Pf	Pm		Tn									"هَائِفٌ-هَائِفٌ، ةٌ [هـ ي ف] (فا. من هَافَ). ""وَجَدَ وَلَدَهُ هَائِفاً"" : شَدِيدَ الْعَطَشِ."
4148	هَوَائِفٌ	هوائف	هيف								جمع		هَائِفٌ														Non	
6779	مُهَيْكِلٌ	مهيكل	هيكل	مُفَعْلِلٌ	فاعل	هَيْكَلَ		مذكر			مفرد	+ون;+ات		Ta	DnT	Pf	Pm		Tn									
423	مُسْتَهِيمٌ	مستهيم	هيم		فاعل	اسْتَهَامَ		مذكر			مفرد	+ات 		Ta	DnT	Pf			Tn									"مُسْتَهَامٌ-مُسْتَهَامٌ [هـ ي م] (فا. مِن اسْتُهِيمَ). 1.""مُسْتَهَامُ الفُؤَادِ"" : وَلْهَانٌ، مُوَلَّهٌ. 2.""قَلْبٌ مُسْتَهَامٌ"" : هَائِمٌ، شَدِيدُ الحُبِّ."
4151	هَائِمٌ	هائم	هيم		فاعل	هَامَ		مذكر			مفرد	+ون;+ات هُيَّمٌ;هُيَّامٌ 		Ta	DnT	Pf	Pm		Tn									"(فا. مِنْ هَامَ). 1.""اِنْطَلَقَ هَائِماً عَلَى وَجْهِهِ بَيْنَ الْوِدْيَانِ وَالْجِبَالِ"" : ضَائِعاً، تَائِهاً، لاَ يَعْرِفُ إِلَى أَيْنَ هُوَ مُتَّجِهٌ، مُتَحَيِّراً. 2. ""كَانَ هَائِماً فِي حُبِّهَا"" : مَجْنُوناً بِهَا. تَرَكَتْنِي هَائِمًا أَبْكِي لِمَرْزِئَة*فِي مَنْزِلٍ مُوحَشٍ مِنْ بَعْدِ إِينَاس (عمران بن حطان)."
4152	هُيَّمٌ	هيم	هيم								جمع		هَائِمٌ						Tn									
4153	هُيََّامٌ	هيام	هيم								جمع		هَائِمٌ						Tn									
4154	هَوَائِمٌ	هوائم	هيم								جمع		هَائِمٌ														Non	
5878	مُتَهَيِّمٌ	متهيم	هيم	مُتَفَعِّلٌ	فاعل	تَهَيَّمَ		مذكر			مفرد	+ون;+ات		Ta	DnT	Pf	Pm		Tn									
6780	مُهَيِّمٌ	مهيم	هيم	مُفَعِّلٌ	فاعل	هَيَّمَ		مذكر			مفرد	+ون;+ات		Ta	DnT	Pf	Pm		Tn									
4281	مُهَيْمِنٌ	مهيمن	هيمن		فاعل	هَيْمَنَ		مذكر			مفرد	+ون;+ات 		Ta	DnT	Pf	Pm		Tn									"(فا. من هَيْمَنَ). 1.""هُوَ اللهُ الْمُهَيْمِنُ"" : مِنْ أَسْمَاءِ اللَّهِ الْحُسْنَى بِمَعْنَى الْمُؤْتَمَنُ الْمُسَيْطِرُ عَلَى كُلِّ شَيْءٍ، الْحَافِظُ لَهُ. 2.""مُهَيْمِنٌ عَلَى كُلِّ تِجَارَةِ الْبِلاَدِ"" : مُسَيْطِرٌ عَلَيْهَا."
4368	وَاظِبٌ	واظب	واظب		فاعل	وَظَبَ		مذكر			مفرد	+ون;+ات		Ta	DnT	Pf	Pm		Tn									"ج: ـون، ـات. (فَا. من وَظَبَ). ""وَاظِبٌ عَلَى حُضُورِ دُرُوسِهِ"" : مُدَاوِمٌ عَلَيْهَا."
4369	وُظََّابٌ	وظاب	واظب								جمع		وَاظِبٌ						Tn									
4370	وَظَبَةٌ	وظبة	واظب								جمع		وَاظِبٌ						Tn									
4295	مُوَبِّخٌ	موبخ	وبخ		فاعل	وَبَّخَ		مذكر			مفرد	+ون;+ات 		Ta	DnT	Pf	Pm		Tn		Cv	ـو						"(فا. من وَبَّخَ). ""سَأَلَهُ مُوَبِّخاً"" : مُؤَنِّباً لَهُ."
4296	وُبََّالٌ	وبال	وبخ								جمع		وَابِلٌ						Tn									
4297	وَبَلَةٌ	وبلة	وبخ								جمع		وَابِلٌ						Tn									
4286	وَابِلٌ	وابل	وبل		فاعل	وَبَلَ		مذكر			مفرد	+ون;+ات 		Ta	DnT	Pf	Pm		Tn									"وَابِلٌ-وَابِلٌ، ةٌ [و ب ل] (فا. مِنْ وَبَلَ). 1.""أَمْطَرَتِ السَّمَاءُ وَابِلاً مِنَ الْمَطَرِ"" : مَطَراً شَدِيداً. 2.""رَجُلٌ وَابِلٌ"" : جَوَادٌ، سَخِيٌّ، كَرِيمٌ. 3.""أَمْطَرَهُ بِوَابِلٍ مِنَ الشَّتَائِمِ"" : أَيْ شَتَمَهُ شَتَائِمَ كَثِيرَةً. ""أَمْطَرَهُ بِوَابِلٍ مِنَ الرَّصَاصِ"". 4.""وَابِلَةُ العَضُدِ أَوِ الفَخِذِ"" : طَرَفُ رَأْسِهِمَا."
4298	وَاتِدٌ	واتد	وتد		فاعل	وَتَدَ		مذكر			مفرد	+ات 		Ta	DnT	Pf			Tn									"وَاتِدٌ-وَاتِدٌ [و ت د] (فَا. من وَتَدَ). 1.""وَتَدٌ وَاتِدٌ"" : ثَابِتٌ. 2.""تِمْثَالٌ وَاتِدٌ"" : مُنْتَصِبٌ، قَائِمٌ. ""قَرْنٌ وَاتِدٌ""."
1203	مُتَوَاتِرٌ	متواتر	وتر		فاعل	تَوَاتَرَ		مذكر			مفرد	+ون;+ات 		Ta	DnT	Pf	Pm		Tn									"(فَا. مِنْ تَوَاتَرَ). ""حَدِيثٌ مُتَوَاتِرٌ"" : حَدِيثٌ رَوَاهُ عَدَدٌ مِنَ الرُّوَاةِ فَاسْتُبْعِدَ كَذِبُهُ""."
1215	مُتَوَتِّرٌ	متوتر	وتر		فاعل	تَوَتَّرَ		مذكر			مفرد	+ون;+ات 		Ta	DnT	Pf	Pm		Tn		Cv	ـو						"(فَا. مِنْ تَوَتَّرَ). 1.""مُتَوَتِّرُ الأَعْصَابِ"" : مَنْ كَانَتْ أَعْصَابُهُ شَدِيدَةَ التَّوَتُّرِ وَالانْقِبَاضِ وَالانْفِعَالِ عَكْسَ اللُّيُونَةِ. ""أَعْصَابٌ مُتَوَتِّرَةٌ"". 2.""عَلاَقَاتٌ مُتَوَتِّرَةٌ"" : عَلاَقَاتٌ يَسُودُهَا الْخِلاَفُ وَالْخِصَامُ وَعَدَمُ التَّفَاهُمِ."
4299	وَاثِبٌ	واثب	وثب		فاعل	وَثَبَ		مذكر			مفرد	+ون;+ات 		Ta	DnT	Pf	Pm		Tn									"وَاثِبٌ-وَاثِبٌ [و ث ب] (فَا. من وَثَبَ). ""اِنْدَفَعَ وَاثِباً مِنْ أَعْلَى الشَّجَرَةِ"" : قَافِزاً قَفْزَةً وَاحِدَةً. ""يَنْدَفِعُ مُسْرِعاً كَأَنَّهُ وَاثِبٌ إِلَى الْمُسْتَقْبَلِ"". (م. ص. الرافعي)."
4300	وُثََّابٌ	وثاب	وثب								جمع		وَاثِبٌ						Tn									
4301	وَثَبَةٌ	وثبة	وثب								جمع		وَاثِبٌ						Tn									
5879	مُتَوَاثِبٌ	متواثب	وثب	مُتَفَاعِلٌ	فاعل	تَوَاثَبَ		مذكر			مفرد	+ون;+ات		Ta	DnT	Pf	Pm		Tn									
5891	مُتَوَثِّبٌ	متوثب	وثب	مُتَفَعِّلٌ	فاعل	تَوَثَّبَ		مذكر			مفرد	+ون;+ات		Ta	DnT	Pf	Pm		Tn									
6782	مُوثِفٌ	موثف	وثف	مُفْعِلٌ	فاعل	أَوْثَفَ		مذكر			مفرد	+ون;+ات		Ta	DnT	Pf	Pm		Tn									
4282	وَاثِقٌ	واثق	وثق		فاعل	وَثَقَ		مذكر			مفرد	+ون;+ات 		Ta	DnT	Pf	Pm		Tn									"(فَا. من وَاثَقَ). 1.""وَاثِقٌ بِصَاحِبِهِ"" : مُؤْتَمِنٌ. 2.""وَاثِقٌ مِنْ كَلاَمِهِ"" : مُتَأَكِّدٌ مِنْهُ."
4283	وُثََّاقٌ	وثاق	وثق								جمع		وَاثِقٌ						Tn									
4284	وَثَقَةٌ	وثقة	وثق								جمع		وَاثِقٌ						Tn									
4302	مُوَثِّقٌ	موثق	وثق		فاعل	وَثَّقَ		مذكر			مفرد	+ون;+ات 		Ta	DnT	Pf	Pm		Tn		Cv	ـو						"(فا. من وَثَّقَ). ""مُوَثِّقُ العُقُودِ"" : مَنْ يُسَجِّلُ العُقُودَ ويُوَثِّقُهَا حَسَبَ الإِجْرَاءاتِ القَانُونِيَّةِ."
5892	مُتَوَثِّقٌ	متوثق	وثق	مُتَفَعِّلٌ	فاعل	تَوَثَّقَ		مذكر			مفرد	+ون;+ات		Ta	DnT	Pf	Pm		Tn									
4303	وَاثِنٌ	واثن	وثن		فاعل	وَثَنَ		مذكر			مفرد	+ات 		Ta	DnT	Pf			Tn									"وَاثِنٌ-وَاثِنٌ [و ث ن] (فا. مِنْ وَثَنَ). ""أَمْرٌ وَاثِنٌ"" : مُقِيمٌ، ثَابِتٌ."
424	مُسْتَوْجِبٌ	مستوجب	وجب		فاعل	اِسْتَوْجَبَ		مذكر			مفرد	+ون;+ات 		Ta	DnT	Pf	Pm		Tn		Cv	ـو						"مُسْتَوْجِبٌ-مُسْتَوْجِبٌ، ةٌ [و ج ب] (فا. مِن اِسْتَوْجَبَ). ""عَمَلٌ مُسْتَوْجِبٌ كَفَاءةً عَالِيَةً"" : مُتَطَلِّبٌ، مُسْتَلْزِمٌ..."
736	مُوجِبٌ	موجب	وجب		فاعل	أَوْجَبَ		مذكر			مفرد	+ون;+ات 		Ta	DnT	Pf	Pm		Tn		Cv	ـو						"(فا. من أَوْجَبَ). ""سُلُوكٌ مُوجِبٌ لِلاِحْتِرَامِ"" : بَاعِثٌ، دَاعٍ. ""لاَ مُوجِبَ لِهَذَا الغَضَبِ"". 2.""بِمُوجِبِ القَانُونِ"" : بِمُقَتَضَاهُ. 3.""بِلاَ مُوجِبٍ"": بِلاَ سَبَبٍ. 4.""الْمُوجِبَاتُ فِي الشَّرْعِ"" : الكَبَائِرُ مِنَ الذُّنُوبِ الَّتِي تُوجِبُ عِقَابَ الآخِرَةِ أَوِ الْحَسَناَتُ الَّتِي تُوجِبُ الْجَنَّةَ. 5.""تَيَّارٌ مُوجِبٌ"" : أَيْ عَكْسُ السَّالِبِ، الإِشَارَةُ الْمُوجِبَةُ (+) هِيَ عَكْسُ الإِشَارَةِ السَّالِبَةِ (-). 6. ""العَدَدُ الْمُوجِبُ فِي الرِّيَاضِيَّاتِ"" : هُوَ أَكْبَرُ مِنَ الصِّفْرِ."
4304	وَاجِبٌ	واجب	وجب		فاعل	وَجَبَ		مذكر			مفرد	+ات 		Ta	DnT	Pf			Tn									"(فَا. من وَجَبَ). 1.""قَامَ بِالوَاجِبِ"" : بِاللاَّزِمِ وَمَا هُوَ ضَرُورِيٌّ، وَيَتَحَتَّمُ عَلَيْهِ فِعْلُهُ. ""الوَاجِبُ الوَطَنِيُّ"" ""الأَعْمَالُ الوَاجِبُ إِنْجَازُهَا"" ""عَلَى الْمُوَاطِنِ وَاجِبَاتٌ وَلَهُ حُقُوقٌ"" ""لاَ يُقَصِّرُ فِي وَاجِبِهِ"". 2.""أَنْجَزَ الطَّالِبُ وَاجِبَاتِهِ الْمَدْرَسِيَّةَ"" : تَمَارِينَهُ. ""عَلَى الطَّالِبِ أَلاَّ يُؤَخِّرَ وَاجِبَاتِ يَوْمِهِ لِغَدِهِ"". 3.""الوَاجِبُ"" : مَا يُقَابِلُ الْجَائِزَ وَالمُمْكِنَ وَالمُمْتَنِعَ. 4.""القِيَامُ بِأَرْكَانِ الإِسْلاَمِ وَاجِبٌ"" : مَا يُثَابُ عَلَى فِعْلِهِ وَيُعَاقَبُ عَلَى تَرْكِهِ. 5.""وَاجِبُ الوُجُودِ"" : هُوَ الَّذِي يَكُونُ وُجُودُهُ مِنْ ذَاتِهِ، وَلاَ يَحْتَاجُ إِلَى شَيْءٍ، اللَّهُ تَعَالَى."
5894	مُتَوَجِّبٌ	متوجب	وجب	مُتَفَعِّلٌ	فاعل	تَوَجَّبَ		مذكر			مفرد	+ون;+ات		Ta	DnT	Pf	Pm		Tn									
4305	وَاجِدٌ	واجد	وجد		فاعل	وَجَدَ		مذكر			مفرد	ون;ات 		Ta	DnT	Pf	Pm		Tn		Cv	ـو						"(فَا. من وَجَدَ). 1.""وَاجِدٌ ضَالَّتَهُ"" : مُدْرِكُهَا، مُلاقِيها. ""وَاجِدٌ فيِ سُلُوكِهِ مِثَالَ الْمُرُوءةِ"". 2.""وَاجِدٌ بِحُبِّهَا"" : مُحِبٌّ، عَاشِقٌ. 3.""هُوَ اللَّهُ الوَاجِدُ"" : مِنْ أَسْمَاءِ اللَّهِ الْحُسْنَى، أَيِ الغَنِيُّ الَّذِي لاَ يَفْتَقِرُ. 4.""رَجُلٌ وَاجِدٌ"" : الْمُوسِرُ، الغَنِيُّ عَنِ النَّاسِ."
